,Provinsi,Tahun_dt,Akses_Air(%),Curah_Hujan(mm),Kepadatan_Penduduk(jiwa/km2)
2664,KALIMANTAN TIMUR,2020-11-01,85.75166666666667,7.818703558150561,30
2665,KALIMANTAN TIMUR,2020-12-01,85.77583333333334,7.744653148938294,30
2666,KALIMANTAN TIMUR,2021-01-01,85.8,7.670602739726028,30
2667,KALIMANTAN TIMUR,2021-02-01,85.91166666666666,7.686141552511415,30
2668,KALIMANTAN TIMUR,2021-03-01,86.02333333333333,7.701680365296804,30
2669,KALIMANTAN TIMUR,2021-04-01,86.13499999999999,7.717219178082192,30
2670,KALIMANTAN TIMUR,2021-05-01,86.24666666666667,7.73275799086758,30
2671,KALIMANTAN TIMUR,2021-06-01,86.35833333333333,7.748296803652968,30
2672,KALIMANTAN TIMUR,2021-07-01,86.47,7.763835616438357,30
2673,KALIMANTAN TIMUR,2021-08-01,86.58166666666666,7.779374429223744,30
2674,KALIMANTAN TIMUR,2021-09-01,86.69333333333333,7.794913242009132,30
2675,KALIMANTAN TIMUR,2021-10-01,86.805,7.810452054794521,30
2676,KALIMANTAN TIMUR,2021-11-01,86.91666666666667,7.825990867579908,30
2677,KALIMANTAN TIMUR,2021-12-01,87.02833333333334,7.841529680365297,30
2678,KALIMANTAN TIMUR,2022-01-01,87.14,7.857068493150685,30
2679,KALIMANTAN TIMUR,2022-02-01,87.20333333333333,7.855632420091324,30
2680,KALIMANTAN TIMUR,2022-03-01,87.26666666666667,7.854196347031963,30
2681,KALIMANTAN TIMUR,2022-04-01,87.33,7.852760273972603,30
2682,KALIMANTAN TIMUR,2022-05-01,87.39333333333333,7.851324200913242,30
2683,KALIMANTAN TIMUR,2022-06-01,87.45666666666666,7.849888127853881,30
2684,KALIMANTAN TIMUR,2022-07-01,87.52000000000001,7.848452054794521,30
2685,KALIMANTAN TIMUR,2022-08-01,87.58333333333334,7.84701598173516,31
2686,KALIMANTAN TIMUR,2022-09-01,87.64666666666668,7.845579908675799,31
2687,KALIMANTAN TIMUR,2022-10-01,87.71000000000001,7.844143835616438,31
2688,KALIMANTAN TIMUR,2022-11-01,87.77333333333334,7.842707762557078,31
2689,KALIMANTAN TIMUR,2022-12-01,87.83666666666667,7.841271689497717,31
2690,KALIMANTAN TIMUR,2023-01-01,87.9,7.839835616438356,31
2691,KALIMANTAN TIMUR,2023-02-01,88.00083333333333,7.896454506325324,31
2692,KALIMANTAN TIMUR,2023-03-01,88.10166666666667,7.953073396212291,31
2693,KALIMANTAN TIMUR,2023-04-01,88.2025,8.00969228609926,31
2694,KALIMANTAN TIMUR,2023-05-01,88.30333333333334,8.066311175986227,31
2695,KALIMANTAN TIMUR,2023-06-01,88.40416666666667,8.122930065873193,31
2696,KALIMANTAN TIMUR,2023-07-01,88.505,8.179548955760161,32
2697,KALIMANTAN TIMUR,2023-08-01,88.60583333333334,8.23616784564713,32
2698,KALIMANTAN TIMUR,2023-09-01,88.70666666666666,8.292786735534097,32
2699,KALIMANTAN TIMUR,2023-10-01,88.8075,8.349405625421065,32
2700,KALIMANTAN TIMUR,2023-11-01,88.90833333333333,8.406024515308031,32
2701,KALIMANTAN TIMUR,2023-12-01,89.00916666666667,8.462643405195,32
2702,KALIMANTAN TIMUR,2024-01-01,89.11,8.519262295081967,32
2703,KALIMANTAN TIMUR,2024-02-01,89.055,8.639725005059704,32
2704,KALIMANTAN TIMUR,2024-03-01,89.0,8.760187715037443,32
2705,KALIMANTAN TIMUR,2024-04-01,88.945,8.88065042501518,32
2706,KALIMANTAN TIMUR,2024-05-01,88.89,9.001113134992917,33
2707,KALIMANTAN TIMUR,2024-06-01,88.83500000000001,9.121575844970653,33
2708,KALIMANTAN TIMUR,2024-07-01,88.78,9.24203855494839,33
2709,KALIMANTAN TIMUR,2024-08-01,88.725,9.362501264926129,33
2710,KALIMANTAN TIMUR,2024-09-01,88.67,9.482963974903866,33
2711,KALIMANTAN TIMUR,2024-10-01,88.61500000000001,9.603426684881603,34
2712,KALIMANTAN TIMUR,2024-11-01,88.56,9.723889394859341,34
2713,KALIMANTAN TIMUR,2024-12-01,88.505,9.844352104837078,34
2714,KALIMANTAN TIMUR,2025-01-01,88.45,9.964814814814815,34
2715,KALIMANTAN UTARA,2014-01-01,88.15307692307692,5.90041095890411,8
2716,KALIMANTAN UTARA,2014-02-01,87.85615384615384,5.8720045662100455,8
2717,KALIMANTAN UTARA,2014-03-01,87.55923076923077,5.843598173515982,8
2718,KALIMANTAN UTARA,2014-04-01,87.2623076923077,5.815191780821918,8
2719,KALIMANTAN UTARA,2014-05-01,86.96538461538462,5.786785388127854,8
2720,KALIMANTAN UTARA,2014-06-01,86.66846153846154,5.75837899543379,8
2721,KALIMANTAN UTARA,2014-07-01,86.37153846153846,5.729972602739727,8
2722,KALIMANTAN UTARA,2014-08-01,86.07461538461538,5.701566210045662,9
2723,KALIMANTAN UTARA,2014-09-01,85.7776923076923,5.673159817351598,9
2724,KALIMANTAN UTARA,2014-10-01,85.48076923076924,5.644753424657535,9
2725,KALIMANTAN UTARA,2014-11-01,85.18384615384616,5.61634703196347,9
2726,KALIMANTAN UTARA,2014-12-01,84.88692307692308,5.587940639269407,9
2727,KALIMANTAN UTARA,2015-01-01,84.59,5.559534246575343,9
2728,KALIMANTAN UTARA,2015-02-01,84.43166666666667,5.766804389051076,9
2729,KALIMANTAN UTARA,2015-03-01,84.27333333333334,5.974074531526811,9
2730,KALIMANTAN UTARA,2015-04-01,84.11500000000001,6.1813446740025455,9
2731,KALIMANTAN UTARA,2015-05-01,83.95666666666666,6.388614816478279,9
2732,KALIMANTAN UTARA,2015-06-01,83.79833333333333,6.595884958954013,9
2733,KALIMANTAN UTARA,2015-07-01,83.64,6.8031551014297476,9
2734,KALIMANTAN UTARA,2015-08-01,83.48166666666667,7.010425243905482,9
2735,KALIMANTAN UTARA,2015-09-01,83.32333333333334,7.217695386381216,9
2736,KALIMANTAN UTARA,2015-10-01,83.16499999999999,7.42496552885695,9
2737,KALIMANTAN UTARA,2015-11-01,83.00666666666666,7.632235671332684,9
2738,KALIMANTAN UTARA,2015-12-01,82.84833333333333,7.839505813808419,9
2739,KALIMANTAN UTARA,2016-01-01,82.69,8.046775956284153,9
2740,KALIMANTAN UTARA,2016-02-01,82.78083333333333,7.946606270429423,9
2741,KALIMANTAN UTARA,2016-03-01,82.87166666666667,7.846436584574693,9
2742,KALIMANTAN UTARA,2016-04-01,82.9625,7.746266898719964,9
2743,KALIMANTAN UTARA,2016-05-01,83.05333333333333,7.646097212865234,9
2744,KALIMANTAN UTARA,2016-06-01,83.14416666666666,7.545927527010504,9
2745,KALIMANTAN UTARA,2016-07-01,83.235,7.445757841155775,9
2746,KALIMANTAN UTARA,2016-08-01,83.32583333333334,7.345588155301045,9
2747,KALIMANTAN UTARA,2016-09-01,83.41666666666667,7.2454184694463155,9
2748,KALIMANTAN UTARA,2016-10-01,83.5075,7.145248783591586,9
2749,KALIMANTAN UTARA,2016-11-01,83.59833333333333,7.045079097736856,9
2750,KALIMANTAN UTARA,2016-12-01,83.68916666666667,6.944909411882127,9
2751,KALIMANTAN UTARA,2017-01-01,83.78,6.844739726027397,9
2752,KALIMANTAN UTARA,2017-02-01,84.15666666666667,6.7875068493150685,9
2753,KALIMANTAN UTARA,2017-03-01,84.53333333333333,6.730273972602739,9
2754,KALIMANTAN UTARA,2017-04-01,84.91,6.673041095890411,9
2755,KALIMANTAN UTARA,2017-05-01,85.28666666666666,6.615808219178082,9
2756,KALIMANTAN UTARA,2017-06-01,85.66333333333333,6.558575342465753,9
2757,KALIMANTAN UTARA,2017-07-01,86.03999999999999,6.5013424657534244,9
2758,KALIMANTAN UTARA,2017-08-01,86.41666666666667,6.444109589041096,9
2759,KALIMANTAN UTARA,2017-09-01,86.79333333333334,6.386876712328767,9
2760,KALIMANTAN UTARA,2017-10-01,87.17,6.329643835616438,9
2761,KALIMANTAN UTARA,2017-11-01,87.54666666666667,6.27241095890411,9
2762,KALIMANTAN UTARA,2017-12-01,87.92333333333333,6.21517808219178,9
2763,KALIMANTAN UTARA,2018-01-01,88.3,6.157945205479452,9
2764,KALIMANTAN UTARA,2018-02-01,88.26666666666667,6.113246575342465,9
2765,KALIMANTAN UTARA,2018-03-01,88.23333333333333,6.068547945205479,9
2766,KALIMANTAN UTARA,2018-04-01,88.2,6.023849315068492,9
2767,KALIMANTAN UTARA,2018-05-01,88.16666666666667,5.979150684931507,9
2768,KALIMANTAN UTARA,2018-06-01,88.13333333333334,5.93445205479452,9
2769,KALIMANTAN UTARA,2018-07-01,88.1,5.889753424657534,10
2770,KALIMANTAN UTARA,2018-08-01,88.06666666666666,5.845054794520547,10
2771,KALIMANTAN UTARA,2018-09-01,88.03333333333333,5.800356164383561,10
2772,KALIMANTAN UTARA,2018-10-01,88.0,5.755657534246575,10
2773,KALIMANTAN UTARA,2018-11-01,87.96666666666667,5.710958904109589,10
2774,KALIMANTAN UTARA,2018-12-01,87.93333333333334,5.666260273972602,10
2775,KALIMANTAN UTARA,2019-01-01,87.9,5.621561643835616,10
2776,KALIMANTAN UTARA,2019-02-01,88.03333333333333,5.735953364772811,10
2777,KALIMANTAN UTARA,2019-03-01,88.16666666666667,5.850345085710008,10
2778,KALIMANTAN UTARA,2019-04-01,88.30000000000001,5.9647368066472035,10
2779,KALIMANTAN UTARA,2019-05-01,88.43333333333334,6.0791285275844,10
2780,KALIMANTAN UTARA,2019-06-01,88.56666666666666,6.193520248521596,10
2781,KALIMANTAN UTARA,2019-07-01,88.7,6.307911969458791,10
2782,KALIMANTAN UTARA,2019-08-01,88.83333333333334,6.422303690395988,9
2783,KALIMANTAN UTARA,2019-09-01,88.96666666666667,6.536695411333183,9
2784,KALIMANTAN UTARA,2019-10-01,89.1,6.65108713227038,9
2785,KALIMANTAN UTARA,2019-11-01,89.23333333333333,6.765478853207576,9
2786,KALIMANTAN UTARA,2019-12-01,89.36666666666667,6.879870574144772,9
2787,KALIMANTAN UTARA,2020-01-01,89.5,6.994262295081968,9
2788,KALIMANTAN UTARA,2020-02-01,89.275,6.985126281907329,9
2789,KALIMANTAN UTARA,2020-03-01,89.05,6.97599026873269,9
2790,KALIMANTAN UTARA,2020-04-01,88.825,6.966854255558051,9
2791,KALIMANTAN UTARA,2020-05-01,88.6,6.957718242383412,9
2792,KALIMANTAN UTARA,2020-06-01,88.375,6.948582229208773,9
2793,KALIMANTAN UTARA,2020-07-01,88.15,6.939446216034135,9
2794,KALIMANTAN UTARA,2020-08-01,87.925,6.930310202859496,9
2795,KALIMANTAN UTARA,2020-09-01,87.7,6.921174189684857,9
2796,KALIMANTAN UTARA,2020-10-01,87.475,6.912038176510218,9
2797,KALIMANTAN UTARA,2020-11-01,87.25,6.902902163335579,9
2798,KALIMANTAN UTARA,2020-12-01,87.02499999999999,6.89376615016094,9
2799,KALIMANTAN UTARA,2021-01-01,86.8,6.884630136986301,9
2800,KALIMANTAN UTARA,2021-02-01,87.06333333333333,6.935634703196347,9
2801,KALIMANTAN UTARA,2021-03-01,87.32666666666667,6.986639269406393,9
2802,KALIMANTAN UTARA,2021-04-01,87.59,7.037643835616438,9
2803,KALIMANTAN UTARA,2021-05-01,87.85333333333332,7.088648401826484,9
2804,KALIMANTAN UTARA,2021-06-01,88.11666666666666,7.13965296803653,9
2805,KALIMANTAN UTARA,2021-07-01,88.38,7.190657534246576,10
2806,KALIMANTAN UTARA,2021-08-01,88.64333333333333,7.241662100456621,10
2807,KALIMANTAN UTARA,2021-09-01,88.90666666666667,7.292666666666666,10
2808,KALIMANTAN UTARA,2021-10-01,89.16999999999999,7.343671232876712,10
2809,KALIMANTAN UTARA,2021-11-01,89.43333333333332,7.394675799086758,10
2810,KALIMANTAN UTARA,2021-12-01,89.69666666666666,7.445680365296804,10
2811,KALIMANTAN UTARA,2022-01-01,89.96,7.49668493150685,10
2812,KALIMANTAN UTARA,2022-02-01,89.97916666666666,7.409070776255708,10
2813,KALIMANTAN UTARA,2022-03-01,89.99833333333333,7.321456621004566,10
2814,KALIMANTAN UTARA,2022-04-01,90.0175,7.233842465753424,10
2815,KALIMANTAN UTARA,2022-05-01,90.03666666666666,7.146228310502283,10
2816,KALIMANTAN UTARA,2022-06-01,90.05583333333333,7.058614155251142,10
2817,KALIMANTAN UTARA,2022-07-01,90.07499999999999,6.971,10
2818,KALIMANTAN UTARA,2022-08-01,90.09416666666667,6.883385844748858,10
2819,KALIMANTAN UTARA,2022-09-01,90.11333333333333,6.795771689497717,10
2820,KALIMANTAN UTARA,2022-10-01,90.1325,6.708157534246576,10
2821,KALIMANTAN UTARA,2022-11-01,90.15166666666667,6.620543378995434,10
2822,KALIMANTAN UTARA,2022-12-01,90.17083333333333,6.532929223744292,10
2823,KALIMANTAN UTARA,2023-01-01,90.19,6.445315068493151,10
2824,KALIMANTAN UTARA,2023-02-01,90.12583333333333,6.52352424083639,10
2825,KALIMANTAN UTARA,2023-03-01,90.06166666666667,6.6017334131796295,10
2826,KALIMANTAN UTARA,2023-04-01,89.9975,6.679942585522868,10
2827,KALIMANTAN UTARA,2023-05-01,89.93333333333334,6.7581517578661074,10
2828,KALIMANTAN UTARA,2023-06-01,89.86916666666667,6.836360930209347,10
2829,KALIMANTAN UTARA,2023-07-01,89.805,6.914570102552586,10
2830,KALIMANTAN UTARA,2023-08-01,89.74083333333333,6.992779274895826,11
2831,KALIMANTAN UTARA,2023-09-01,89.67666666666666,7.070988447239065,11
2832,KALIMANTAN UTARA,2023-10-01,89.6125,7.149197619582305,11
2833,KALIMANTAN UTARA,2023-11-01,89.54833333333333,7.227406791925543,11
2834,KALIMANTAN UTARA,2023-12-01,89.48416666666667,7.305615964268783,11
2835,KALIMANTAN UTARA,2024-01-01,89.42,7.383825136612022,11
2836,KALIMANTAN UTARA,2024-02-01,89.60083333333334,7.5124261283141065,11
2837,KALIMANTAN UTARA,2024-03-01,89.78166666666667,7.641027120016191,11
2838,KALIMANTAN UTARA,2024-04-01,89.9625,7.7696281117182755,11
2839,KALIMANTAN UTARA,2024-05-01,90.14333333333333,7.89822910342036,11
2840,KALIMANTAN UTARA,2024-06-01,90.32416666666667,8.026830095122445,11
2841,KALIMANTAN UTARA,2024-07-01,90.505,8.15543108682453,11
2842,KALIMANTAN UTARA,2024-08-01,90.68583333333333,8.284032078526614,11
2843,KALIMANTAN UTARA,2024-09-01,90.86666666666667,8.412633070228699,11
2844,KALIMANTAN UTARA,2024-10-01,91.0475,8.541234061930783,11
2845,KALIMANTAN UTARA,2024-11-01,91.22833333333334,8.669835053632868,11
2846,KALIMANTAN UTARA,2024-12-01,91.40916666666666,8.798436045334952,11
2847,KALIMANTAN UTARA,2025-01-01,91.59,8.927037037037037,11
2848,LAMPUNG,2010-01-01,38.07,6.602301369863014,220
2849,LAMPUNG,2010-02-01,39.00333333333333,6.417657534246575,220
2850,LAMPUNG,2010-03-01,39.93666666666667,6.2330136986301365,220
2851,LAMPUNG,2010-04-01,40.870000000000005,6.048369863013699,221
2852,LAMPUNG,2010-05-01,41.803333333333335,5.86372602739726,221
2853,LAMPUNG,2010-06-01,42.736666666666665,5.679082191780822,221
2854,LAMPUNG,2010-07-01,43.67,5.494438356164384,222
2855,LAMPUNG,2010-08-01,44.60333333333334,5.309794520547945,222
2856,LAMPUNG,2010-09-01,45.53666666666667,5.125150684931507,222
2857,LAMPUNG,2010-10-01,46.47,4.940506849315068,222
2858,LAMPUNG,2010-11-01,47.403333333333336,4.7558630136986295,222
2859,LAMPUNG,2010-12-01,48.33666666666667,4.571219178082192,223
2860,LAMPUNG,2011-01-01,49.27,4.386575342465753,223
2861,LAMPUNG,2011-02-01,49.21333333333334,4.462776031140055,223
2862,LAMPUNG,2011-03-01,49.156666666666666,4.538976719814357,224
2863,LAMPUNG,2011-04-01,49.1,4.615177408488659,224
2864,LAMPUNG,2011-05-01,49.04333333333334,4.691378097162961,224
2865,LAMPUNG,2011-06-01,48.98666666666667,4.767578785837263,224
2866,LAMPUNG,2011-07-01,48.93000000000001,4.843779474511565,224
2867,LAMPUNG,2011-08-01,48.873333333333335,4.919980163185866,225
2868,LAMPUNG,2011-09-01,48.81666666666667,4.996180851860169,225
2869,LAMPUNG,2011-10-01,48.760000000000005,5.0723815405344705,225
2870,LAMPUNG,2011-11-01,48.70333333333333,5.148582229208772,226
2871,LAMPUNG,2011-12-01,48.64666666666667,5.224782917883075,226
2872,LAMPUNG,2012-01-01,48.59,5.300983606557376,226
2873,LAMPUNG,2012-02-01,48.98833333333334,5.501244105097686,226
2874,LAMPUNG,2012-03-01,49.38666666666667,5.701504603637996,226
2875,LAMPUNG,2012-04-01,49.785000000000004,5.901765102178306,227
2876,LAMPUNG,2012-05-01,50.18333333333334,6.102025600718616,227
2877,LAMPUNG,2012-06-01,50.58166666666667,6.302286099258926,227
2878,LAMPUNG,2012-07-01,50.980000000000004,6.5025465977992365,228
2879,LAMPUNG,2012-08-01,51.37833333333333,6.702807096339546,228
2880,LAMPUNG,2012-09-01,51.776666666666664,6.903067594879856,228
2881,LAMPUNG,2012-10-01,52.175,7.103328093420166,228
2882,LAMPUNG,2012-11-01,52.57333333333333,7.303588591960476,228
2883,LAMPUNG,2012-12-01,52.971666666666664,7.503849090500786,229
2884,LAMPUNG,2013-01-01,53.37,7.704109589041096,229
2885,LAMPUNG,2013-02-01,53.082499999999996,7.548237442922375,229
2886,LAMPUNG,2013-03-01,52.795,7.392365296803653,230
2887,LAMPUNG,2013-04-01,52.5075,7.2364931506849315,230
2888,LAMPUNG,2013-05-01,52.22,7.08062100456621,230
2889,LAMPUNG,2013-06-01,51.9325,6.924748858447488,230
2890,LAMPUNG,2013-07-01,51.644999999999996,6.768876712328767,230
2891,LAMPUNG,2013-08-01,51.3575,6.613004566210046,231
2892,LAMPUNG,2013-09-01,51.07,6.457132420091324,231
2893,LAMPUNG,2013-10-01,50.7825,6.301260273972603,231
2894,LAMPUNG,2013-11-01,50.495000000000005,6.145388127853881,232
2895,LAMPUNG,2013-12-01,50.2075,5.98951598173516,232
2896,LAMPUNG,2014-01-01,49.92,5.833643835616439,232
2897,LAMPUNG,2014-02-01,50.348333333333336,5.727433789954338,232
2898,LAMPUNG,2014-03-01,50.77666666666667,5.621223744292237,232
2899,LAMPUNG,2014-04-01,51.205,5.5150136986301375,232
2900,LAMPUNG,2014-05-01,51.63333333333333,5.408803652968037,233
2901,LAMPUNG,2014-06-01,52.06166666666667,5.302593607305936,233
2902,LAMPUNG,2014-07-01,52.49,5.196383561643836,233
2903,LAMPUNG,2014-08-01,52.91833333333334,5.090173515981736,233
2904,LAMPUNG,2014-09-01,53.34666666666667,4.983963470319635,233
2905,LAMPUNG,2014-10-01,53.775000000000006,4.877753424657534,234
2906,LAMPUNG,2014-11-01,54.20333333333333,4.771543378995434,234
2907,LAMPUNG,2014-12-01,54.63166666666667,4.665333333333334,234
2908,LAMPUNG,2015-01-01,55.06,4.559123287671233,234
2909,LAMPUNG,2015-02-01,54.83916666666667,4.71930563664945,234
2910,LAMPUNG,2015-03-01,54.61833333333333,4.879487985627667,234
2911,LAMPUNG,2015-04-01,54.3975,5.0396703346058835,235
2912,LAMPUNG,2015-05-01,54.17666666666667,5.1998526835841,235
2913,LAMPUNG,2015-06-01,53.95583333333333,5.360035032562317,235
2914,LAMPUNG,2015-07-01,53.735,5.520217381540535,236
2915,LAMPUNG,2015-08-01,53.51416666666667,5.680399730518752,236
2916,LAMPUNG,2015-09-01,53.29333333333333,5.8405820794969685,236
2917,LAMPUNG,2015-10-01,53.0725,6.000764428475185,236
2918,LAMPUNG,2015-11-01,52.85166666666667,6.160946777453402,236
2919,LAMPUNG,2015-12-01,52.63083333333333,6.321129126431619,237
2920,LAMPUNG,2016-01-01,52.41,6.481311475409836,237
2921,LAMPUNG,2016-02-01,52.525,6.3725035556553635,237
2922,LAMPUNG,2016-03-01,52.64,6.26369563590089,237
2923,LAMPUNG,2016-04-01,52.754999999999995,6.154887716146418,238
2924,LAMPUNG,2016-05-01,52.87,6.046079796391945,238
2925,LAMPUNG,2016-06-01,52.985,5.937271876637473,238
2926,LAMPUNG,2016-07-01,53.099999999999994,5.828463956883001,238
2927,LAMPUNG,2016-08-01,53.214999999999996,5.719656037128527,238
2928,LAMPUNG,2016-09-01,53.33,5.610848117374055,238
2929,LAMPUNG,2016-10-01,53.445,5.502040197619582,238
2930,LAMPUNG,2016-11-01,53.56,5.39323227786511,239
2931,LAMPUNG,2016-12-01,53.675,5.284424358110637,239
2932,LAMPUNG,2017-01-01,53.79,5.1756164383561645,239
2933,LAMPUNG,2017-02-01,54.03916666666667,5.159292237442923,239
2934,LAMPUNG,2017-03-01,54.288333333333334,5.14296803652968,240
2935,LAMPUNG,2017-04-01,54.5375,5.126643835616438,240
2936,LAMPUNG,2017-05-01,54.78666666666667,5.110319634703196,240
2937,LAMPUNG,2017-06-01,55.035833333333336,5.093995433789955,240
2938,LAMPUNG,2017-07-01,55.285,5.077671232876712,240
2939,LAMPUNG,2017-08-01,55.534166666666664,5.06134703196347,241
2940,LAMPUNG,2017-09-01,55.78333333333333,5.045022831050228,241
2941,LAMPUNG,2017-10-01,56.0325,5.0286986301369865,241
2942,LAMPUNG,2017-11-01,56.281666666666666,5.012374429223744,242
2943,LAMPUNG,2017-12-01,56.530833333333334,4.9960502283105015,242
2944,LAMPUNG,2018-01-01,56.78,4.97972602739726,242
2945,LAMPUNG,2018-02-01,58.156666666666666,4.979205479452054,242
2946,LAMPUNG,2018-03-01,59.53333333333333,4.978684931506849,242
2947,LAMPUNG,2018-04-01,60.91,4.978164383561643,242
2948,LAMPUNG,2018-05-01,62.28666666666667,4.977643835616438,243
2949,LAMPUNG,2018-06-01,63.663333333333334,4.977123287671232,243
2950,LAMPUNG,2018-07-01,65.03999999999999,4.976602739726028,243
2951,LAMPUNG,2018-08-01,66.41666666666666,4.976082191780822,243
2952,LAMPUNG,2018-09-01,67.79333333333334,4.975561643835617,243
2953,LAMPUNG,2018-10-01,69.17,4.975041095890411,244
2954,LAMPUNG,2018-11-01,70.54666666666667,4.974520547945206,244
2955,LAMPUNG,2018-12-01,71.92333333333333,4.974,244
2956,LAMPUNG,2019-01-01,73.3,4.973479452054795,244
2957,LAMPUNG,2019-02-01,73.43916666666667,5.158401246350775,245
2958,LAMPUNG,2019-03-01,73.57833333333333,5.343323040646755,247
2959,LAMPUNG,2019-04-01,73.7175,5.528244834942735,248
2960,LAMPUNG,2019-05-01,73.85666666666667,5.7131666292387155,249
2961,LAMPUNG,2019-06-01,73.99583333333334,5.898088423534696,251
2962,LAMPUNG,2019-07-01,74.13499999999999,6.083010217830676,252
2963,LAMPUNG,2019-08-01,74.27416666666666,6.267932012126656,253
2964,LAMPUNG,2019-09-01,74.41333333333333,6.452853806422636,255
2965,LAMPUNG,2019-10-01,74.5525,6.637775600718617,256
2966,LAMPUNG,2019-11-01,74.69166666666666,6.822697395014597,257
2967,LAMPUNG,2019-12-01,74.83083333333333,7.007619189310577,259
2968,LAMPUNG,2020-01-01,74.97,7.192540983606557,260
2969,LAMPUNG,2020-02-01,75.40583333333333,7.100034714424732,260
2970,LAMPUNG,2020-03-01,75.84166666666667,7.007528445242907,260
2971,LAMPUNG,2020-04-01,76.2775,6.915022176061083,260
2972,LAMPUNG,2020-05-01,76.71333333333334,6.822515906879257,261
2973,LAMPUNG,2020-06-01,77.14916666666667,6.730009637697432,261
2974,LAMPUNG,2020-07-01,77.58500000000001,6.637503368515607,261
2975,LAMPUNG,2020-08-01,78.02083333333333,6.5449970993337825,261
2976,LAMPUNG,2020-09-01,78.45666666666666,6.452490830151957,261
2977,LAMPUNG,2020-10-01,78.8925,6.3599845609701315,262
2978,LAMPUNG,2020-11-01,79.32833333333333,6.267478291788307,262
2979,LAMPUNG,2020-12-01,79.76416666666667,6.174972022606482,262
2980,LAMPUNG,2021-01-01,80.2,6.082465753424657,262
2981,LAMPUNG,2021-02-01,80.31666666666666,6.024997716894976,263
2982,LAMPUNG,2021-03-01,80.43333333333334,5.967529680365296,264
2983,LAMPUNG,2021-04-01,80.55,5.910061643835616,265
2984,LAMPUNG,2021-05-01,80.66666666666667,5.852593607305936,266
2985,LAMPUNG,2021-06-01,80.78333333333333,5.795125570776255,267
2986,LAMPUNG,2021-07-01,80.9,5.7376575342465745,268
2987,LAMPUNG,2021-08-01,81.01666666666667,5.680189497716895,268
2988,LAMPUNG,2021-09-01,81.13333333333333,5.622721461187214,269
2989,LAMPUNG,2021-10-01,81.25,5.565253424657534,270
2990,LAMPUNG,2021-11-01,81.36666666666666,5.507785388127854,271
2991,LAMPUNG,2021-12-01,81.48333333333333,5.450317351598173,272
2992,LAMPUNG,2022-01-01,81.6,5.392849315068493,273
2993,LAMPUNG,2022-02-01,81.69833333333332,5.340744292237443,273
2994,LAMPUNG,2022-03-01,81.79666666666667,5.288639269406392,274
2995,LAMPUNG,2022-04-01,81.895,5.236534246575342,274
2996,LAMPUNG,2022-05-01,81.99333333333333,5.184429223744292,274
2997,LAMPUNG,2022-06-01,82.09166666666667,5.132324200913242,275
2998,LAMPUNG,2022-07-01,82.19,5.080219178082192,275
2999,LAMPUNG,2022-08-01,82.28833333333333,5.028114155251141,275
3000,LAMPUNG,2022-09-01,82.38666666666667,4.976009132420091,276
3001,LAMPUNG,2022-10-01,82.485,4.923904109589041,276
3002,LAMPUNG,2022-11-01,82.58333333333333,4.87179908675799,276
3003,LAMPUNG,2022-12-01,82.68166666666667,4.81969406392694,277
3004,LAMPUNG,2023-01-01,82.78,4.76758904109589,277
3005,LAMPUNG,2023-02-01,82.92416666666666,4.8317175499663145,277
3006,LAMPUNG,2023-03-01,83.06833333333333,4.89584605883674,278
3007,LAMPUNG,2023-04-01,83.2125,4.959974567707164,278
3008,LAMPUNG,2023-05-01,83.35666666666667,5.024103076577588,278
3009,LAMPUNG,2023-06-01,83.50083333333333,5.088231585448013,279
3010,LAMPUNG,2023-07-01,83.64500000000001,5.152360094318437,279
3011,LAMPUNG,2023-08-01,83.78916666666667,5.2164886031888615,279
3012,LAMPUNG,2023-09-01,83.93333333333334,5.280617112059287,280
3013,LAMPUNG,2023-10-01,84.0775,5.344745620929711,280
3014,LAMPUNG,2023-11-01,84.22166666666666,5.408874129800135,280
3015,LAMPUNG,2023-12-01,84.36583333333334,5.47300263867056,281
3016,LAMPUNG,2024-01-01,84.51,5.537131147540984,281
3017,LAMPUNG,2024-02-01,84.56166666666667,5.645584843460528,281
3018,LAMPUNG,2024-03-01,84.61333333333334,5.75403853938007,282
3019,LAMPUNG,2024-04-01,84.665,5.862492235299613,282
3020,LAMPUNG,2024-05-01,84.71666666666667,5.9709459312191555,282
3021,LAMPUNG,2024-06-01,84.76833333333333,6.079399627138699,282
3022,LAMPUNG,2024-07-01,84.82,6.187853323058242,282
3023,LAMPUNG,2024-08-01,84.87166666666667,6.296307018977784,283
3024,LAMPUNG,2024-09-01,84.92333333333333,6.404760714897328,283
3025,LAMPUNG,2024-10-01,84.975,6.51321441081687,283
3026,LAMPUNG,2024-11-01,85.02666666666667,6.621668106736413,284
3027,LAMPUNG,2024-12-01,85.07833333333333,6.7301218026559555,284
3028,LAMPUNG,2025-01-01,85.13,6.838575498575499,284
3029,MALUKU,2010-01-01,56.95,7.623369863013699,33
3030,MALUKU,2010-02-01,57.0075,7.6707831050228314,33
3031,MALUKU,2010-03-01,57.065000000000005,7.718196347031964,33
3032,MALUKU,2010-04-01,57.1225,7.765609589041096,33
3033,MALUKU,2010-05-01,57.18,7.813022831050229,33
3034,MALUKU,2010-06-01,57.237500000000004,7.860436073059361,33
3035,MALUKU,2010-07-01,57.295,7.907849315068493,33
3036,MALUKU,2010-08-01,57.3525,7.955262557077625,33
